round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb,noise_multiplier
355,0.39243945479393005,0.9168646080760094,0.9175730610213962,0.32868104725589686,218160.0,218160.0,1531.7660048923763,0.0
356,0.3902433514595032,0.9192399049881235,0.919537727295884,0.32619505637488505,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
357,0.39529380202293396,0.9182219205972175,0.9187303443221381,0.3192152132860854,218160.0,218160.0,1531.7660048923763,0.0
358,0.3944686949253082,0.9185612487275195,0.9188880052072501,0.3321151477857305,218159.99999999994,218159.99999999994,1531.7660048923763,0.0
359,0.38570550084114075,0.9199185612487275,0.9203325096467987,0.330897819262983,218159.99999999997,218159.99999999997,1531.766004892376,0.0
360,0.385439932346344,0.9195792331184255,0.9199451422598692,0.32815884110458,218160.0,218160.0,1531.7660048923765,0.0
361,0.3933034837245941,0.9189005768578216,0.9191341740418137,0.328496748299801,218159.99999999997,218159.99999999997,1531.766004892376,0.0
362,0.38189059495925903,0.9175432643366135,0.9183272672281534,0.32651050124516035,218160.0,218160.0,1531.7660048923765,0.0
363,0.40020379424095154,0.9189005768578216,0.9190176879644628,0.33007170122128965,218160.0,218160.0,1531.7660048923763,0.0
364,0.38570117950439453,0.9182219205972175,0.9186066047170361,0.32722786727226594,218159.99999999997,218159.99999999997,1531.766004892376,0.0
365,0.386719673871994,0.9182219205972175,0.9187259537648115,0.32234730775000875,218160.0,218160.0,1531.7660048923763,0.0
366,0.3906385600566864,0.9189005768578216,0.9192584001344163,0.32113913145885115,218159.99999999997,218159.99999999997,1531.766004892376,0.0
367,0.3937023878097534,0.9189005768578216,0.9191907183295358,0.3262186365949965,218160.0,218160.0,1531.7660048923763,0.0
368,0.39173105359077454,0.9189005768578216,0.9191458595149129,0.32298145272137685,218160.0,218160.0,1531.7660048923763,0.0
369,0.39599576592445374,0.9195792331184255,0.9198975589093904,0.32564403442615264,218160.0,218160.0,1531.7660048923763,0.0
370,0.40384942293167114,0.9189005768578216,0.9189883540528796,0.3252316272621964,218160.0,218160.0,1531.7660048923763,0.0
371,0.3896750509738922,0.9175432643366135,0.9182485173626099,0.32516133126937524,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
372,0.3927115797996521,0.9178825924669155,0.9184345979766455,0.3345750923125606,218159.99999999997,218159.99999999997,1531.766004892376,0.0
373,0.3931252956390381,0.9189005768578216,0.919222599360686,0.3258626737649086,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
374,0.3905025124549866,0.9192399049881235,0.9196667597334665,0.3232906466599258,218160.0,218160.0,1531.7660048923763,0.0
375,0.3977852165699005,0.9192399049881235,0.9194023380263538,0.32403808764067515,218160.0,218160.0,1531.7660048923765,0.0
376,0.3924578130245209,0.9182219205972175,0.9185899961859891,0.32530845690344307,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
377,0.3899311423301697,0.9175432643366135,0.9179849849597032,0.32416554487698485,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
378,0.40013745427131653,0.9172039362063115,0.917686671705444,0.32362450965729844,218159.99999999997,218159.99999999997,1531.766004892376,0.0
379,0.39857354760169983,0.9185612487275195,0.9189896022423409,0.32647540811874914,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
380,0.3960736393928528,0.9178825924669155,0.9183607167699782,0.3272120880613649,218160.0,218160.0,1531.7660048923763,0.0
381,0.4012126624584198,0.9182219205972175,0.9185448403754448,0.3203493137484147,218160.0,218160.0,1531.7660048923763,0.0
382,0.39577147364616394,0.9168646080760094,0.9173311885671785,0.33074056268776075,218159.99999999997,218159.99999999997,1531.766004892376,0.0
383,0.4027778208255768,0.9202578893790295,0.9204451594445783,0.32471691722190166,218159.99999999997,218159.99999999997,1531.766004892376,0.0
384,0.3965754210948944,0.9182219205972175,0.9187329507221419,0.32421751902464035,218160.0,218160.0,1531.7660048923765,0.0
385,0.400214284658432,0.9182219205972175,0.9184318488088726,0.3337031553567299,218160.0,218160.0,1531.766004892376,0.0
386,0.39971408247947693,0.9185612487275195,0.9190111156345846,0.3310853288274855,218159.99999999997,218159.99999999997,1530.5140772706404,0.0
387,0.40328335762023926,0.9182219205972175,0.918496168152203,0.33518689364940746,218160.0,218160.0,1531.4082854792912,0.0
388,0.3916418254375458,0.9172039362063115,0.9177004939010003,0.331373626473679,218159.99999999997,218159.99999999997,1531.562388954536,0.0
389,0.39631566405296326,0.9182219205972175,0.9185323813845855,0.32721485899633634,218160.0,218160.0,1531.5763094863644,0.0
390,0.39281928539276123,0.9168646080760094,0.9175804615446863,0.32576122409760366,218160.0,218160.0,1531.5763094863642,0.0
391,0.3933027684688568,0.9185612487275195,0.9188538631237556,0.3235953652884677,218159.99999999997,218159.99999999997,1531.5763094863642,0.0
392,0.3982614278793335,0.9168646080760094,0.9175473161932662,0.32480401514144663,218160.0,218160.0,1531.5763094863642,0.0
393,0.4025268852710724,0.9195792331184255,0.9197782006050819,0.3305595934520738,218160.0,218160.0,1531.5763094863642,0.0
394,0.39026525616645813,0.9185612487275195,0.918954175650891,0.32963993042804735,218159.99999999997,218159.99999999997,1531.5763094863642,0.0
395,0.4029332995414734,0.9185612487275195,0.9188018775876182,0.3254391793911553,218160.0,218160.0,1531.5763094863642,0.0
396,0.3931807279586792,0.9182219205972175,0.9187610577063829,0.3238307598236466,218160.0,218160.0,1531.5974984485513,0.0
397,0.4039836823940277,0.9195792331184255,0.9198188701212989,0.3269204241796209,218159.99999999997,218159.99999999997,1531.5975409539922,0.0
398,0.3981833755970001,0.9182219205972175,0.9186369542223236,0.3273468786795848,218160.0,218160.0,1531.5975409539922,0.0
399,0.3921806514263153,0.9195792331184255,0.920164930277659,0.3267570984700819,218160.0,218160.0,1531.597540953992,0.0
400,0.39821380376815796,0.9199185612487275,0.9201353604114957,0.32820135809002815,218159.99999999997,218159.99999999997,1531.597540953992,0.0
401,0.3886709213256836,0.9205972175093315,0.9210494062857942,0.31977165286896403,218159.99999999997,218159.99999999997,1531.597540953992,0.0
402,0.39888495206832886,0.9185612487275195,0.9188639945543433,0.3256043562173065,218160.0,218160.0,1531.5975409539922,0.0
403,0.3953689932823181,0.9178825924669155,0.9182652819461312,0.32572418902073386,218160.0,218160.0,1531.597540953992,0.0
404,0.396470844745636,0.9178825924669155,0.9184631989635814,0.32863463034956697,218160.0,218160.0,1531.597540953992,0.0
405,0.3911536633968353,0.9185612487275195,0.9190288321486597,0.3308497345940462,218160.0,218160.0,1531.6114614858202,0.0
406,0.4045327603816986,0.9199185612487275,0.9200407252882421,0.32491478213677594,218159.99999999997,218159.99999999997,1531.61146148582,0.0
407,0.3982837498188019,0.9185612487275195,0.9190330795519043,0.32889394074581135,218159.99999999997,218159.99999999997,1531.61146148582,0.0
408,0.4057675302028656,0.9185612487275195,0.9187291566331227,0.32648628440982497,218159.99999999997,218159.99999999997,1531.61146148582,0.0
409,0.3952089846134186,0.9182219205972175,0.9186131890693342,0.33157724518251885,218160.0,218160.0,1531.6114614858204,0.0
410,0.4191834628582001,0.9185612487275195,0.9187362909032758,0.32133943698611167,218159.99999999997,218159.99999999997,1531.61146148582,0.0
