round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb,noise_multiplier
228,0.28346070647239685,0.894876393979568,0.6351337358390655,1.4910544284679386,211536.0,211536.0,1456.7232771311026,0.0
229,0.29453644156455994,0.8926928175933869,0.631548905935063,1.4511388155361957,211536.0,211536.0,1456.7232771311028,0.0
230,0.29563188552856445,0.8916010294002964,0.6255210380878208,1.437379180659855,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
231,0.28608238697052,0.896981985494814,0.636594382714784,1.4594110663921556,211536.0,211536.0,1456.7232771311028,0.0
232,0.2796081304550171,0.8979178039460345,0.6368916303876713,1.4564520841343245,211536.0,211536.0,1456.7232771311026,0.0
233,0.2966194450855255,0.8927708024643219,0.6278396779588964,1.46606432591543,211536.00000000003,211536.00000000003,1456.723277131103,0.0
234,0.2897826135158539,0.8944864696248928,0.6282506363467313,1.4577530397395972,211536.0,211536.0,1456.7232771311028,0.0
235,0.2785061001777649,0.900881229041566,0.6455406566967186,1.4861941301465649,211536.0,211536.0,1456.7232771311028,0.0
236,0.29944220185279846,0.892926772206192,0.6289138068348805,1.4638130669567038,211536.0,211536.0,1456.7232771311028,0.0
237,0.290580689907074,0.8940185603992825,0.6308863574051272,1.4480690920088892,211536.0,211536.0,1456.7232771311028,0.0
238,0.2924453914165497,0.8933166965608672,0.6280011757388249,1.4468897614291634,211536.0,211536.0,1456.7232771311028,0.0
239,0.29777079820632935,0.8926928175933869,0.6275972957759297,1.4607802723698413,211536.0,211536.0,1456.7232771311028,0.0
240,0.28578507900238037,0.8958122124307885,0.6339455445608556,1.4490392856163905,211536.0,211536.0,1456.7232771311028,0.0
241,0.29260849952697754,0.892848787335257,0.6347991254242945,1.4271462160755184,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
242,0.292563796043396,0.8937846057864774,0.6289498012692755,1.4766062810154716,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
243,0.28565335273742676,0.896981985494814,0.6335796574092617,1.4712303615019897,211535.99999999997,211535.99999999997,1456.7232771311026,0.0
244,0.2795344591140747,0.8958901973017235,0.6361834771641114,1.459218533455424,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
245,0.2890416979789734,0.8955782578179833,0.6324814768305478,1.4698744096458096,211536.0,211536.0,1456.7232771311028,0.0
246,0.284724622964859,0.8967480308820089,0.63324115067713,1.4578232468615604,211536.0,211536.0,1456.7232771311028,0.0
247,0.28434762358665466,0.8975278795913593,0.6377103198390058,1.44343730308972,211536.0,211536.0,1456.7232771311028,0.0
248,0.30686306953430176,0.8859861186929736,0.6199438260720035,1.4803696871965988,211536.0,211536.0,1456.7232771311028,0.0
249,0.2978387773036957,0.8923808781096467,0.6341632019885993,1.462801568343773,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
250,0.29197853803634644,0.890821180690946,0.6271101702577869,1.4274021725705923,211536.0,211536.0,1456.7232771311028,0.0
251,0.2964527904987335,0.8926928175933869,0.6289171781145063,1.4509770982751904,211536.0,211536.0,1456.7232771311028,0.0
252,0.2932632267475128,0.8926148327224518,0.6272454196387107,1.4551805165150185,211536.0,211536.0,1456.7232771311026,0.0
253,0.2843019664287567,0.896904000623879,0.6394708335525514,1.4425006627274126,211536.0,211536.0,1456.7232771311028,0.0
254,0.290511816740036,0.8912890899165562,0.6321631051717844,1.4750007145621629,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
255,0.2855598032474518,0.8951883334633082,0.6342117969871378,1.4403168596681761,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
256,0.28705698251724243,0.8962021367854636,0.635025731204835,1.4763857264532496,211536.0,211536.0,1456.7232771311028,0.0
257,0.28186506032943726,0.8975278795913593,0.6357146282085668,1.471181904850317,211536.0,211536.0,1456.7232771311028,0.0
258,0.2715112268924713,0.9004913046868908,0.6421448938759877,1.5385964741862672,211536.0,211536.0,1456.7232771311028,0.0
259,0.2810972034931183,0.8983857131716447,0.6378897096431206,1.4619437465893088,211536.0,211536.0,1456.7232771311028,0.0
260,0.28764608502388,0.8939405755283475,0.6287111686637091,1.4844510277791023,211536.0,211536.0,1456.7232771311028,0.0
261,0.29207512736320496,0.895032363721438,0.6385135571342881,1.4671236141723547,211536.0,211536.0,1456.7232771311028,0.0
262,0.2813386619091034,0.8973719098494892,0.6383245139077451,1.4814096056639618,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
263,0.27385345101356506,0.8994775013647353,0.6417404366612341,1.463568051893167,211536.0,211536.0,1456.7232771311028,0.0
264,0.28502771258354187,0.8941745301411527,0.628862537729449,1.4598564082273473,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
265,0.29234328866004944,0.8953443032051782,0.6278193806782256,1.461845012490044,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
266,0.2813973128795624,0.8964360913982687,0.6321786759401544,1.451564981466596,211536.0,211536.0,1456.7232771311028,0.0
267,0.28575465083122253,0.8945644544958278,0.6367276865302054,1.4509832896553694,211536.0,211536.0,1456.7232771311026,0.0
268,0.2886241376399994,0.8933166965608672,0.6303894827237327,1.4793812369495152,211536.0,211536.0,1456.724020482374,0.0
269,0.28570693731307983,0.896826015752944,0.6359071566591957,1.4642041642651733,211536.0,211536.0,1456.7240204823738,0.0
270,0.2947334349155426,0.8912111050456212,0.6295591227568086,1.4839764797284032,211536.0,211536.0,1456.7240204823743,0.0
271,0.2801734507083893,0.897137955236684,0.6329271773882496,1.4647247817276086,211536.0,211536.0,1456.724020482374,0.0
272,0.2909317910671234,0.894954378850503,0.634456383881169,1.4217119676760739,211536.0,211536.0,1456.724020482374,0.0
273,0.27464690804481506,0.8983077283007097,0.6384113192025396,1.455434090297915,211536.0,211536.0,1456.7240204823743,0.0
274,0.29280975461006165,0.8939405755283475,0.6339636323333857,1.4465211815673018,211536.0,211536.0,1456.724020482374,0.0
275,0.2872176170349121,0.894876393979568,0.6287355014589996,1.4359676563234005,211536.0,211536.0,1456.724020482374,0.0
276,0.2818683683872223,0.8986196677844498,0.6360303383670305,1.4724701737310673,211535.99999999997,211535.99999999997,1456.724020482374,0.0
277,0.28663885593414307,0.8936286360446073,0.6298621187165578,1.4641181576356113,211536.0,211536.0,1456.724020482374,0.0
278,0.2962441146373749,0.892848787335257,0.6268446404591221,1.4439896039631044,211535.99999999997,211535.99999999997,1456.7240204823743,0.0
279,0.280349463224411,0.8993995164938002,0.6405498484314852,1.4562697377392329,211536.0,211536.0,1456.7240204823743,0.0
280,0.28283628821372986,0.8972159401076191,0.6352174486979344,1.456205315796118,211536.0,211536.0,1456.724020482374,0.0
281,0.28662750124931335,0.897059970365749,0.6330584830413961,1.4350434952594058,211536.0,211536.0,1456.7240204823738,0.0
282,0.2780439555644989,0.896826015752944,0.6354640490102478,1.467064240638523,211536.0,211536.0,1456.724020482374,0.0
283,0.2865486443042755,0.8967480308820089,0.6364442269102966,1.4695543276224208,211536.0,211536.0,1456.724020482374,0.0
284,0.2794783115386963,0.8974498947204242,0.638325403448512,1.4459586254688714,211536.00000000003,211536.00000000003,1456.724020482374,0.0
285,0.2823197841644287,0.8976058644622943,0.6380265284060022,1.457514223982142,211536.0,211536.0,1456.724020482374,0.0
286,0.2850395739078522,0.8939405755283475,0.6313958378738855,1.4572027053871683,211536.0,211536.0,1456.7240204823738,0.0
287,0.29155781865119934,0.8940965452702175,0.631368892097205,1.4676833048920757,211536.0,211536.0,1456.7240204823743,0.0
288,0.2878161072731018,0.8926148327224518,0.630015229901836,1.4341715722973976,211536.0,211536.0,1456.724020482374,0.0
289,0.30849602818489075,0.8864540279185837,0.6274955149927444,1.4388857890153486,211536.0,211536.0,1456.724020482374,0.0
290,0.2886040210723877,0.892848787335257,0.6267910785255906,1.4246728242308278,211536.0,211536.0,1456.7240204823743,0.0
291,0.29094117879867554,0.8940185603992825,0.6341536520397446,1.4774802254405117,211536.0,211536.0,1456.7240204823738,0.0
292,0.28241288661956787,0.894876393979568,0.6357021690831581,1.4641300699692623,211536.00000000003,211536.00000000003,1456.7240204823738,0.0
293,0.29088935256004333,0.8937066209155424,0.6311797746479851,1.470596899342526,211536.0,211536.0,1456.7240204823738,0.0
294,0.2810262441635132,0.896826015752944,0.6349756452089015,1.4562560003561718,211536.00000000006,211536.00000000006,1456.724020482374,0.0
