round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
386,5.310983180999756,0.7938179347826086,0.7908277457796111,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5173446906404215,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
387,5.341325759887695,0.7924592391304349,0.7845103360080526,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5242199298476757,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
388,5.678107261657715,0.7836277173913043,0.7787803895331895,0.21966533409873662,0.29082583774734716,0.6546898711826452,0.5166294368488614,109080.0,109080.0,1.0,8.6,10.0,1539.2341056217695,0.01
389,5.717873573303223,0.7761548913043478,0.7723733589475179,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5135686250000187,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
390,6.333752632141113,0.7472826086956522,0.7396959081640806,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5204779537185881,109080.0,109080.0,1.0,8.6,10.0,1539.2341056217697,0.01
391,5.550080299377441,0.7978940217391305,0.7915501714946991,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5137370064027681,109080.0,109080.0,1.0,8.6,10.0,1539.2341056217695,0.01
392,5.642477035522461,0.8046875,0.7987313063920378,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5245876858361528,109080.0,109080.0,1.0,8.6,10.0,1539.2341056217695,0.01
393,5.545876979827881,0.8046875,0.7972666543096083,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5257185769872386,109080.0,109080.0,1.0,8.6,10.0,1539.2341056217695,0.01
394,4.996945381164551,0.8206521739130435,0.8153833839847091,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5220197105822807,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217697,0.01
395,4.820761680603027,0.8315217391304349,0.8280813295216942,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5194190914729475,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
396,5.396767616271973,0.8138586956521738,0.8096646432234064,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5232187194001817,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
397,5.242768287658691,0.8111413043478262,0.806085347438529,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5164883933531706,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
398,5.4331374168396,0.7931385869565217,0.7882160672825697,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5227306872379274,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217697,0.01
399,5.341872692108154,0.8057065217391305,0.8035419839637777,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5203787578397528,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
