round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
93,2.662278652191162,0.734296875,0.38970030252756105,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6397475564634165,105768.0,105768.0,1.0,8.6,10.0,1490.7626613437842,0.01
94,2.633181095123291,0.73984375,0.41095802751302357,0.36328515792795035,0.685617017333071,2.6348425797850448,2.623916411117205,105768.0,105768.0,1.0,8.6,10.0,1490.7626613437842,0.01
95,2.2795145511627197,0.7622656249999998,0.4147168538396916,0.3632851579279504,0.685617017333071,2.6348425797850448,2.646259669923983,105768.0,105768.0,1.0,8.6,10.0,1490.7626613437842,0.01
96,2.677493095397949,0.73375,0.4055776771639172,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6657707969831095,105768.0,105768.0,1.0,8.6,10.0,1490.7626613437842,0.01
97,2.7256319522857666,0.746484375,0.4243357583977411,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6818474037489946,105768.0,105768.0,1.0,8.6,10.0,1490.7626613437844,0.01
98,2.4592432975769043,0.732734375,0.423047635622267,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6622724670866242,105768.0,105768.0,1.0,8.6,10.0,1490.762661343784,0.01
99,1.6098777055740356,0.7975,0.497516289090662,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6546499133110046,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1490.7626613437842,0.01
100,3.088082790374756,0.7115625,0.4154778771017517,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6248824618160587,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1490.7626613437842,0.01
101,1.986480712890625,0.77796875,0.47867573326023616,0.36328515792795035,0.685617017333071,2.6348425797850448,2.629494357431685,105768.0,105768.0,1.0,8.6,10.0,1490.7709753012402,0.01
102,2.864544630050659,0.749140625,0.4546817171967808,0.3632851579279504,0.685617017333071,2.6348425797850448,2.654854573278043,105768.0,105768.0,1.0,8.6,10.0,1490.7709753012402,0.01
103,1.9878363609313965,0.775390625,0.49402637388864734,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6470377046508546,105768.0,105768.0,1.0,8.6,10.0,1490.77097530124,0.01
104,2.289454698562622,0.714765625,0.4442860708332357,0.36328515792795046,0.6856170173330711,2.6348425797850448,2.6505007333919868,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1490.77097530124,0.01
105,2.2683870792388916,0.766328125,0.45948789996356876,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6323855392898676,105768.0,105768.0,1.0,8.6,10.0,1490.77097530124,0.01
106,1.8726004362106323,0.791484375,0.5010496411790859,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.651598191920466,105768.0,105768.0,1.0,8.6,10.0,1490.7860251179613,0.01
107,1.8460623025894165,0.7881250000000001,0.5204001242718914,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6386122496084194,105768.0,105768.0,1.0,8.6,10.0,1490.7860251179613,0.01
108,1.8925361633300781,0.78234375,0.517442769688713,0.3632851579279504,0.685617017333071,2.6348425797850448,2.662443992993404,105768.0,105768.0,1.0,8.6,10.0,1490.7860251179616,0.01
109,2.0825154781341553,0.76671875,0.4729765849314976,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6648876266776265,105768.0,105768.0,1.0,8.6,10.0,1490.7860251179613,0.01
110,1.8372694253921509,0.7761718749999998,0.4962876743964765,0.36328515792795035,0.685617017333071,2.6348425797850448,2.659361702178648,105768.0,105768.0,1.0,8.6,10.0,1490.7860251179616,0.01
111,1.9269814491271973,0.78171875,0.4713845193779019,0.36328515792795035,0.685617017333071,2.6348425797850448,2.646489291458118,105768.0,105768.0,1.0,8.6,10.0,1490.7860251179616,0.01
112,2.303302049636841,0.7646875000000001,0.48356513269279067,0.36328515792795035,0.6856170173330712,2.6348425797850448,2.66372900661543,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1490.8014435637967,0.01
113,2.531940221786499,0.7721875,0.4870969216508193,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6644982798174643,105768.0,105768.0,1.0,8.6,10.0,1490.8014435637967,0.01
114,2.144883871078491,0.781171875,0.4756957652987967,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6525593797319336,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1490.8145984440805,0.01
115,2.5493922233581543,0.75328125,0.47105043679072545,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6716576344443266,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440807,0.01
116,2.343766927719116,0.761796875,0.48558623507156273,0.3632851579279504,0.685617017333071,2.6348425797850448,2.65290403284738,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1490.8145984440805,0.01
117,2.270490884780884,0.77578125,0.4747888984321806,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6291290503724505,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1490.8145984440807,0.01
118,1.7594798803329468,0.803984375,0.5058768365533876,0.36328515792795046,0.6856170173330711,2.6348425797850448,2.643047486907364,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440805,0.01
119,1.8554667234420776,0.78578125,0.4920512345534281,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6522346564024257,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440805,0.01
