round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
94,3.7034547328948975,0.74796875,0.41115790641370387,0.2130955132939796,0.38696253510517675,1.4517195424761136,2.658956588467464,105768.0,105768.0,1.0,8.6,10.0,1486.8748959612872,0.01
95,2.72416615486145,0.76015625,0.4629603987064336,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.622990933037868,105768.0,105768.0,1.0,8.6,10.0,1486.8748959612872,0.01
96,3.414541006088257,0.6779687499999999,0.3865690019686805,0.21309551329397963,0.3869625351051767,1.4517195424761136,2.596415294121327,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.8748959612872,0.01
97,2.9808521270751953,0.728984375,0.43588665945755056,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6211428712188236,105767.99999999997,105767.99999999997,1.0,8.6,10.0,1486.8748959612872,0.01
98,4.14271354675293,0.6755468750000001,0.3601785363966954,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6475215060925485,105768.0,105768.0,1.0,8.6,10.0,1486.8748959612874,0.01
99,2.8535006046295166,0.724765625,0.40783085169093697,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.64290967030935,105768.0,105768.0,1.0,8.6,10.0,1486.8748959612872,0.01
100,3.145812511444092,0.74875,0.40332333068900705,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.652602404402489,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.8748959612872,0.01
101,3.270198345184326,0.6804687499999998,0.3872435641576892,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.6483945996661657,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.8903144071226,0.01
102,3.242356061935425,0.745703125,0.36637330923415146,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.653999000522764,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071228,0.01
103,4.5583295822143555,0.696640625,0.37256916109589827,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6341382425747355,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071223,0.01
104,2.8216521739959717,0.7489843749999999,0.47169203080811084,0.21309551329397955,0.38696253510517675,1.4517195424761136,2.6386236819113087,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071226,0.01
105,3.0360584259033203,0.7373437500000001,0.41663359357088986,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.66252040880237,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071223,0.01
106,4.648685932159424,0.5771875000000001,0.3513766336348912,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.615994065693176,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.8903144071223,0.01
107,3.3092150688171387,0.63609375,0.34463079676800484,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.652535012807401,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071226,0.01
108,3.259385585784912,0.733515625,0.4033719743457356,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.656989800764532,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.8903144071226,0.01
109,3.579749584197998,0.693203125,0.34994078965813313,0.2130955132939796,0.38696253510517675,1.4517195424761136,2.663364216408702,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071226,0.01
110,3.156190872192383,0.72453125,0.41592970441639865,0.2130955132939796,0.38696253510517675,1.4517195424761136,2.643106927293043,105768.0,105768.0,1.0,8.6,10.0,1486.8903144071226,0.01
111,4.620765209197998,0.6574218750000002,0.370528387873046,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6178085479000357,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.8903144071226,0.01
112,5.617220878601074,0.60328125,0.3048258284617498,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6404042122117106,105768.0,105768.0,1.0,8.6,10.0,1486.9386840306213,0.01
113,3.5374672412872314,0.7490625000000001,0.4450108706395849,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.6450206085079606,105768.0,105768.0,1.0,8.6,10.0,1486.938684030621,0.01
114,2.9548299312591553,0.7510156250000001,0.45909485699489216,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.6696520295535096,105768.0,105768.0,1.0,8.6,10.0,1486.9386840306213,0.01
115,2.625450372695923,0.7720312499999998,0.4777605451703127,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.662051517186904,105768.0,105768.0,1.0,8.6,10.0,1486.938684030621,0.01
116,3.3309061527252197,0.7546874999999998,0.4262379753681163,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6556086264930716,105768.0,105768.0,1.0,8.6,10.0,1486.9386840306213,0.01
117,3.9981024265289307,0.665390625,0.40541827594116475,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.647917782729473,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818923,0.01
118,3.804023504257202,0.7146875,0.4091569696902906,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.627680243219122,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818925,0.01
119,2.6994497776031494,0.74171875,0.4666139161295638,0.21309551329397963,0.3869625351051767,1.4517195424761136,2.6548223927154537,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.9394273818925,0.01
120,2.8201794624328613,0.747421875,0.48075610592772394,0.21309551329397958,0.38696253510517664,1.4517195424761136,2.656334083233882,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818925,0.01
121,2.637385129928589,0.7726562500000002,0.47692665475699714,0.2130955132939796,0.38696253510517675,1.4517195424761136,2.648760234230191,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818923,0.01
122,3.625541925430298,0.7058593749999998,0.39145751627286524,0.2130955132939796,0.38696253510517675,1.4517195424761136,2.6385070100912453,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818925,0.01
