round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
332,6.228597164154053,0.70078125,0.4610911947054971,0.3632851579279504,0.685617017333071,2.6348425797850448,3.090759853233769,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
333,5.152195930480957,0.68203125,0.426159558510227,0.3632851579279504,0.685617017333071,2.6348425797850448,3.072955464149038,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
334,3.132288932800293,0.75375,0.4872288564592706,0.36328515792795035,0.685617017333071,2.6348425797850448,3.1134758649294842,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.741711176347,0.01
335,3.591728925704956,0.73484375,0.4856195292261518,0.36328515792795035,0.685617017333071,2.6348425797850448,3.1022070371226986,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
336,3.600921630859375,0.768046875,0.47385982544797894,0.3632851579279504,0.685617017333071,2.6348425797850448,3.100100382002667,105768.0,105768.0,1.0,2.12,10.0,1425.741711176347,0.01
337,3.667562484741211,0.7653906250000001,0.4678444479669123,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.004103824619458,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
338,3.740539789199829,0.758125,0.47862548969678165,0.3632851579279504,0.685617017333071,2.6348425797850448,2.966357550653945,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
339,3.5012943744659424,0.78390625,0.5067950040562932,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0568976840647872,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
340,3.2081499099731445,0.795625,0.5027120086066018,0.3632851579279504,0.685617017333071,2.6348425797850448,3.1119388640438257,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
341,3.2444205284118652,0.80625,0.49580453066117874,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0457586424759078,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
342,4.585052967071533,0.73828125,0.45858680943467894,0.36328515792795035,0.685617017333071,2.6348425797850448,3.101307063960114,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
343,3.3762905597686768,0.773046875,0.4869678300763351,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0616271460396587,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
344,5.52402925491333,0.702421875,0.43071255811160625,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.9997189547840435,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763475,0.01
345,3.6950361728668213,0.767109375,0.49068376324398766,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0211009537582374,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
346,3.528836727142334,0.7549218750000001,0.47834071247203,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0161167669084286,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
347,2.9474008083343506,0.78953125,0.49505876215597366,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.085172056054719,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763475,0.01
348,3.8703246116638184,0.733125,0.4941647711906471,0.3632851579279504,0.6856170173330711,2.6348425797850448,3.0255554507905913,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
349,3.388819932937622,0.78703125,0.4764496007863946,0.36328515792795035,0.685617017333071,2.6348425797850448,3.079788924676732,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1425.7417111763475,0.01
350,3.624046802520752,0.7646093749999999,0.4939144176811016,0.3632851579279504,0.6856170173330711,2.6348425797850448,3.0266638180940317,105768.0,105768.0,1.0,2.12,10.0,1425.741711176347,0.01
